x,y,polygon_id,image_id,class_selected,class_AI
70.3803946673638,231.2214908815264,11,3,Jerusalem,Hamburg
70.3803946673638,231.2214908815264,11,3,Jerusalem,Hamburg
70.3803946673638,231.2214908815264,11,3,Jerusalem,Hamburg
70.3803946673638,231.2214908815264,11,3,Jerusalem,Hamburg
73.88584157922512,255.74731932510088,11,3,Jerusalem,Hamburg
73.88584157922512,255.74731932510088,11,3,Jerusalem,Hamburg
73.88584157922512,255.74731932510088,11,3,Jerusalem,Hamburg
73.88584157922512,255.74731932510088,11,3,Jerusalem,Hamburg
91.4130761385317,264.5065437692346,11,3,Jerusalem,Hamburg
91.4130761385317,264.5065437692346,11,3,Jerusalem,Hamburg
91.4130761385317,264.5065437692346,11,3,Jerusalem,Hamburg
91.4130761385317,264.5065437692346,11,3,Jerusalem,Hamburg
96.67124650632367,278.5213028798486,11,3,Jerusalem,Hamburg
96.67124650632367,278.5213028798486,11,3,Jerusalem,Hamburg
96.67124650632367,278.5213028798486,11,3,Jerusalem,Hamburg
96.67124650632367,278.5213028798486,11,3,Jerusalem,Hamburg
447.2159376924553,283.7768375463287,11,3,Jerusalem,Hamburg
447.2159376924553,283.7768375463287,11,3,Jerusalem,Hamburg
447.2159376924553,283.7768375463287,11,3,Jerusalem,Hamburg
447.2159376924553,283.7768375463287,11,3,Jerusalem,Hamburg
440.2050438687327,236.47702554800662,11,3,Jerusalem,Hamburg
440.2050438687327,236.47702554800662,11,3,Jerusalem,Hamburg
440.2050438687327,236.47702554800662,11,3,Jerusalem,Hamburg
440.2050438687327,236.47702554800662,11,3,Jerusalem,Hamburg
