x,y,polygon_id,image_id,class_selected,class_AI
124.71482180121423,-0.0220344436038431,1,1,Hamburg,Berlin
124.71482180121423,-0.0220344436038431,1,1,Hamburg,Berlin
121.20937488935289,38.51855311058449,1,1,Hamburg,Berlin
121.20937488935289,38.51855311058449,1,1,Hamburg,Berlin
126.46754525714488,68.29991622063915,1,1,Hamburg,Berlin
126.46754525714488,68.29991622063915,1,1,Hamburg,Berlin
126.46754525714488,112.09603844130777,1,1,Hamburg,Berlin
126.46754525714488,112.09603844130777,1,1,Hamburg,Berlin
128.2202687130755,148.88478110666944,1,1,Hamburg,Berlin
128.2202687130755,148.88478110666944,1,1,Hamburg,Berlin
126.46754525714488,182.1698339943776,1,1,Hamburg,Berlin
126.46754525714488,182.1698339943776,1,1,Hamburg,Berlin
122.96209834528354,204.94381754912524,1,1,Hamburg,Berlin
122.96209834528354,204.94381754912524,1,1,Hamburg,Berlin
117.70392797749159,245.23624999214036,1,1,Hamburg,Berlin
117.70392797749159,245.23624999214036,1,1,Hamburg,Berlin
114.19848106563025,275.017613102195,1,1,Hamburg,Berlin
114.19848106563025,275.017613102195,1,1,Hamburg,Berlin
112.4457576096996,292.53606199046243,1,1,Hamburg,Berlin
112.4457576096996,292.53606199046243,1,1,Hamburg,Berlin
108.9403106978383,306.5508211010764,1,1,Hamburg,Berlin
108.9403106978383,306.5508211010764,1,1,Hamburg,Berlin
45.842266284334585,322.3174251005172,1,1,Hamburg,Berlin
45.842266284334585,322.3174251005172,1,1,Hamburg,Berlin
30.067755180958656,325.82111487817065,1,1,Hamburg,Berlin
30.067755180958656,325.82111487817065,1,1,Hamburg,Berlin
0.2714564301374681,325.82111487817065,1,1,Hamburg,Berlin
0.2714564301374681,325.82111487817065,1,1,Hamburg,Berlin
0.2714564301374681,324.06926998934387,1,1,Hamburg,Berlin
0.2714564301374681,324.06926998934387,1,1,Hamburg,Berlin
2.0241798860681395,304.7989762122497,1,1,Hamburg,Berlin
2.0241798860681395,304.7989762122497,1,1,Hamburg,Berlin
3.7769033419987883,1.7298104452228245,1,1,Hamburg,Berlin
3.7769033419987883,1.7298104452228245,1,1,Hamburg,Berlin
124.71482180121423,190.92905843851128,3,1,Hamburg,Berlin
124.71482180121423,190.92905843851128,3,1,Hamburg,Berlin
240.3945698926377,208.4475073267788,3,1,Hamburg,Berlin
240.3945698926377,208.4475073267788,3,1,Hamburg,Berlin
235.1363995248457,241.7325602144869,3,1,Hamburg,Berlin
235.1363995248457,241.7325602144869,3,1,Hamburg,Berlin
252.66363408415228,250.4917846586206,3,1,Hamburg,Berlin
252.66363408415228,250.4917846586206,3,1,Hamburg,Berlin
254.41635754008288,268.01023354688806,3,1,Hamburg,Berlin
254.41635754008288,268.01023354688806,3,1,Hamburg,Berlin
117.70392797749159,297.7915966569427,3,1,Hamburg,Berlin
117.70392797749159,297.7915966569427,3,1,Hamburg,Berlin
