"x","y","polygon_id","name","is_complete"
100.825012207031,239.462506103516,1,"polygon 4",TRUE
34.8250122070312,335.462506103516,1,"polygon 4",TRUE
287.825012207031,321.462506103516,1,"polygon 4",TRUE
305.825012207031,189.462506103516,2,"polygon 4",TRUE
261.825012207031,263.462506103516,2,"polygon 4",TRUE
373.825012207031,270.462506103516,2,"polygon 4",TRUE
