"x","y","polygon_id","name","is_complete"
56.8250122070312,131.462506103516,1,"polygon 4",TRUE
63.8250122070312,239.462506103516,1,"polygon 4",TRUE
201.825012207031,231.462506103516,1,"polygon 4",TRUE
249.825012207031,135.462506103516,1,"polygon 4",TRUE
164.825012207031,48.4625061035156,1,"polygon 4",TRUE
182.825012207031,344.462506103516,2,"polygon 4",FALSE
162.825012207031,387.462506103516,2,"polygon 4",FALSE
361.825012207031,384.462506103516,2,"polygon 4",FALSE
