"x","y","polygon_id","name"
3.27673317522777,83.5714228785772,1,"polygon 4"
242.276716894646,88.5714225379792,1,"polygon 4"
238.276717167124,249.571411570725,1,"polygon 4"
108.276726022671,225.571413205595,1,"polygon 4"
6.276732970869,168.571417088412,1,"polygon 4"
