"x","y","polygon_id","name"
151.100006103516,254.087588607418,1,"polygon_uebung"
215.100006103516,202.065867638329,1,"polygon_uebung"
225.100006103516,206.067538482105,1,"polygon_uebung"
241.100006103516,247.08466463081,1,"polygon_uebung"
235.100006103516,203.066285349273,1,"polygon_uebung"
383.100006103516,100.023261122038,1,"polygon_uebung"
437.100006103516,157.047070645848,1,"polygon_uebung"
392.100006103516,328.118499217276,1,"polygon_uebung"
303.100006103516,367.134789944093,1,"polygon_uebung"
