"x","y","polygon_id","name"
284.600006103516,120.862497711182,1,"polygon 4"
287.600006103516,228.862497711182,1,"polygon 4"
444.600006103516,260.862497711182,1,"polygon 4"
445.600006103516,2.86249771118162,1,"polygon 4"
368.600006103516,0.862497711181618,1,"polygon 4"
365.600006103516,1.86249771118162,1,"polygon 4"
332.600006103516,12.8624977111816,1,"polygon 4"
322.600006103516,30.8624977111816,1,"polygon 4"
323.600006103516,46.8624977111816,1,"polygon 4"
311.600006103516,60.8624977111816,1,"polygon 4"
321.600006103516,85.8624977111816,1,"polygon 4"
