"x","y","polygon_id","name","is_complete"
321.825012207031,190.462506103516,1,"polygon 4",FALSE
122.825012207031,302.462506103516,1,"polygon 4",FALSE
334.825012207031,334.462506103516,1,"polygon 4",FALSE
