"x","y","polygon_id","name","is_complete"
131.099975585938,142.419305743352,1,"polygon_uebung",TRUE
59.0999755859375,323.281446891677,1,"polygon_uebung",TRUE
207.099975585938,358.744611822721,1,"polygon_uebung",TRUE
352.099975585938,264.176172006603,1,"polygon_uebung",TRUE
260.099975585938,363.473033813527,2,"polygon_uebung",TRUE
263.099975585938,442.674102159526,2,"polygon_uebung",TRUE
372.099975585938,391.843565758362,2,"polygon_uebung",TRUE
