"x","y","polygon_id","name"
130.75,145.359375,1,"polygon_uebung"
352.75,263.359375,1,"polygon_uebung"
205.75,357.359375,1,"polygon_uebung"
55.75,319.359375,1,"polygon_uebung"
267.75,438.359375,2,"polygon_uebung"
259.75,360.359375,2,"polygon_uebung"
366.75,393.359375,2,"polygon_uebung"
