"x","y","polygon_id","name","polygon_color"
40.0999755859375,111.382052674863,1,"polygon_uebung",NA
262.099975585938,310.470733601779,1,"polygon_uebung",NA
320.099975585938,281.457810250621,1,"polygon_uebung",NA
