"x","y","polygon_id","name","is_complete"
123.75,169.918040294882,1,"polygon_uebung",TRUE
4.75,316.499122009864,1,"polygon_uebung",TRUE
87.75,318.863333005267,1,"polygon_uebung",TRUE
234.099975585938,253.537249583538,2,"polygon_uebung",TRUE
148.099975585938,361.108849874372,2,"polygon_uebung",TRUE
291.099975585938,358.744638878969,2,"polygon_uebung",TRUE
213.099975585938,202.706713182374,3,"polygon_uebung",TRUE
148.099975585938,241.716194606523,3,"polygon_uebung",TRUE
252.099975585938,238.169878113418,3,"polygon_uebung",TRUE
