"x","y","polygon_id","name","is_complete"
111.671875,204.987787828947,1,"polygon_uebung",FALSE
229.671875,314.874629934211,1,"polygon_uebung",FALSE
295.671875,222.711472039474,1,"polygon_uebung",FALSE
